latitude,longitude,class,date,max_temperature,min_temperature,mean_temperatur,max_humidity,min_humidity,mean_humidity,total_precipitation,max_soil_temperature,min_soil_temperature,mean_soil_temperature,min_soil_moisture,mean_soil_moisture,max_wind_speed,total_rain
40.9481,26.0666,fire,2023-08-21 19:26:00+00:00,35.01850128173828,26.2185001373291,29.899749755859375,43.37940216064453,27.95046615600586,34.90317153930664,0.0,34.31850051879883,26.568500518798828,29.953916549682617,0.11400000005960464,0.11429167538881302,33.85722732543945,0.0
38.0797,23.4401,not fire,2023-07-28 11:54:00+00:00,36.06850051879883,24.668500900268555,30.512252807617188,44.17110061645508,18.062772750854492,32.2216796875,0.0,41.91849899291992,28.318500518798828,33.968502044677734,0.07100000232458115,0.07099998742341995,18.363529205322266,0.0
36.0597,27.9464,not fire,2023-08-11 20:16:00+00:00,29.817501068115234,23.41750144958496,25.584165573120117,86.41070556640625,46.61695861816406,70.59746551513672,0.0,34.16749954223633,25.267499923706055,29.017501831054688,0.10700000077486038,0.11112502962350845,25.809764862060547,0.0
38.3955,22.7731,not fire,2023-08-14 08:47:00+00:00,27.20549964904785,19.305500030517578,22.945083618164062,66.04534149169922,33.37055587768555,51.57231140136719,0.10000000149011612,29.605499267578125,21.355499267578125,24.936752319335938,0.16699999570846558,0.17137499153614044,26.459388732910156,0.10000000149011612
36.0562,27.8994,not fire,2023-08-14 08:00:00+00:00,30.951499938964844,22.151500701904297,26.1181697845459,92.35106658935547,43.91700744628906,69.42387390136719,0.0,35.85150146484375,24.601499557495117,29.609832763671875,0.10199999809265137,0.10612500458955765,20.898611068725586,0.0
39.3473,22.7858,not fire,2023-07-17 09:21:00+00:00,32.795997619628906,23.34600067138672,28.1751651763916,73.75187683105469,38.06847381591797,51.66629409790039,0.0,36.645999908447266,25.395999908447266,30.708498001098633,0.12800000607967377,0.1304166615009308,20.89861297607422,0.0
41.0908,26.0677,not fire,2023-08-12 11:48:00+00:00,27.37299919128418,16.922998428344727,22.09174919128418,78.21604919433594,29.899991989135742,50.371185302734375,0.10000000149011612,27.272998809814453,19.522998809814453,23.46466636657715,0.11900000274181366,0.12283334136009216,24.216522216796875,0.10000000149011612
36.116,27.9828,not fire,2023-07-13 01:04:00+00:00,33.56949996948242,24.769498825073242,28.99866485595703,48.89772415161133,22.941730499267578,34.52622985839844,0.0,40.769500732421875,26.36949920654297,33.22783279418945,0.06800000369548798,0.06799999624490738,17.992795944213867,0.0
38.1772,23.5426,not fire,2023-08-07 09:46:00+00:00,29.318998336791992,21.7189998626709,24.941917419433594,76.85509490966797,27.53082847595215,50.951229095458984,0.0,33.01900100708008,24.318998336791992,28.116914749145508,0.14000000059604645,0.14116671681404114,23.770906448364258,0.0
40.9658,25.8629,not fire,2023-08-12 11:48:00+00:00,28.720500946044922,17.620498657226562,23.3350830078125,75.31815338134766,28.8795108795166,47.79085922241211,0.0,30.920501708984375,20.370498657226562,25.56842041015625,0.1080000028014183,0.11112497001886368,21.0284366607666,0.0
36.0605,27.8469,not fire,2023-07-05 19:02:00+00:00,29.43950080871582,20.989500045776367,25.160337448120117,95.18887329101562,49.39509963989258,71.03431701660156,0.0,34.08949661254883,23.339500427246094,28.32075309753418,0.12600000202655792,0.12941664457321167,17.227420806884766,0.0
40.8939,25.8526,not fire,2023-08-02 00:43:00+00:00,30.802499771118164,21.65250015258789,26.071250915527344,71.18008422851562,37.037052154541016,54.9979362487793,1.2999999523162842,33.8025016784668,23.802499771118164,28.400419235229492,0.10300000011920929,0.10637500882148743,13.089353561401367,1.2999999523162842
40.9771,25.9804,fire,2023-08-21 19:26:00+00:00,34.09000015258789,25.889999389648438,29.34625244140625,40.61650848388672,25.399024963378906,33.50782775878906,0.0,35.19000244140625,25.889999389648438,29.969167709350586,0.10599999874830246,0.106916643679142,31.205997467041016,0.0
39.3635,22.7353,not fire,2023-07-06 12:35:00+00:00,33.057498931884766,20.657501220703125,27.201248168945312,86.69081115722656,30.2608585357666,55.85390090942383,2.4000000953674316,34.407501220703125,22.707500457763672,28.532501220703125,0.13099999725818634,0.1444166898727417,12.181625366210938,2.4000000953674316
41.2192,26.1808,not fire,2023-08-11 08:37:00+00:00,27.864500045776367,17.06450080871582,22.07075309753418,78.64271545410156,29.432554244995117,54.998226165771484,0.0,30.164501190185547,19.864500045776367,24.814498901367188,0.13099999725818634,0.1317499876022339,17.193532943725586,0.0
38.1294,23.5278,not fire,2023-08-07 11:54:00+00:00,32.099998474121094,22.549999237060547,27.01458168029785,85.52552032470703,27.44176483154297,51.601680755615234,0.0,35.29999923706055,25.149999618530273,29.87291145324707,0.12099999934434891,0.12200003117322922,19.959718704223633,0.0
40.9506,25.7432,not fire,2023-08-13 09:43:00+00:00,28.980499267578125,19.38050079345703,23.730499267578125,54.04903793334961,26.196788787841797,40.627891540527344,0.0,30.480499267578125,20.33049964904785,25.182584762573242,0.10999999940395355,0.11149997264146805,29.743059158325195,0.0
38.3759,23.2338,not fire,2023-08-14 08:47:00+00:00,29.5625,21.3125,24.95208740234375,74.34239959716797,34.593135833740234,53.36790084838867,0.30000001192092896,30.8125,24.262500762939453,27.26666831970215,0.11800000071525574,0.11891666054725647,28.27776336669922,0.30000001192092896
40.9337,25.9359,not fire,2023-08-31 19:26:00+00:00,30.159500122070312,19.859500885009766,25.019914627075195,94.55669403076172,44.120906829833984,70.2110595703125,0.0,35.65950012207031,22.409500122070312,28.590744018554688,0.10400000214576721,0.10400000214576721,15.617528915405273,0.0
40.9313,26.0537,not fire,2023-08-29 19:43:00+00:00,32.9219970703125,21.522001266479492,26.41158103942871,73.258056640625,30.074180603027344,54.74752426147461,0.0,34.571998596191406,23.222000122070312,28.315750122070312,0.1120000034570694,0.1119999960064888,15.038350105285645,0.0
38.057,23.44,fire,2023-07-19 01:32:00+00:00,35.58150100708008,25.581499099731445,29.812746047973633,45.675594329833984,25.87328338623047,36.604835510253906,0.0,36.98149871826172,27.181499481201172,31.475252151489258,0.11900000274181366,0.12291666120290756,21.129884719848633,0.0
36.044,27.87,not fire,2023-07-16 19:43:00+00:00,42.354000091552734,30.554000854492188,35.19150161743164,40.247013092041016,11.615426063537598,25.752485275268555,0.0,44.50400161743164,31.50400161743164,36.878997802734375,0.10700000077486038,0.10708335787057877,22.21815299987793,0.0
36.0942,27.9088,not fire,2023-07-07 00:36:00+00:00,35.166500091552734,21.51650047302246,27.616498947143555,94.91485595703125,33.60637664794922,63.17853927612305,0.0,39.86649703979492,25.066499710083008,31.30608367919922,0.10000000149011612,0.10324997454881668,14.812589645385742,0.0
39.7393,19.8544,not fire,2023-08-12 20:58:00+00:00,23.639999389648438,16.790000915527344,20.014999389648438,81.56011199951172,37.61994171142578,63.963809967041016,0.0,23.540000915527344,16.639999389648438,20.03583335876465,0.1979999989271164,0.20104168355464935,15.62997055053711,0.0
36.0604,27.9264,not fire,2023-08-13 00:08:00+00:00,30.981000900268555,23.631000518798828,26.787248611450195,85.15630340576172,43.23566818237305,66.01573944091797,0.0,36.13100051879883,25.731000900268555,30.164331436157227,0.10700000077486038,0.10891669243574142,23.928491592407227,0.0
38.057,23.44,not fire,2023-08-08 01:32:00+00:00,32.881500244140625,20.23149871826172,25.9356632232666,73.21428680419922,23.21354103088379,47.67670822143555,0.0,35.73149871826172,23.881500244140625,29.0627498626709,0.12300000339746475,0.12437498569488525,22.884788513183594,0.0
40.9888,25.9165,not fire,2023-08-02 11:48:00+00:00,30.874000549316406,20.374000549316406,25.411497116088867,81.10098266601562,40.28480529785156,61.621246337890625,0.0,33.02400207519531,22.724000930786133,27.511497497558594,0.1289999932050705,0.13137498497962952,16.19999885559082,0.0
40.9031,25.7959,not fire,2023-08-02 09:02:00+00:00,26.735000610351562,20.434999465942383,24.007917404174805,81.32762908935547,54.242977142333984,67.89957427978516,0.8999999761581421,29.635000228881836,22.135000228881836,25.695417404174805,0.23999999463558197,0.24062496423721313,10.383987426757812,0.8999999761581421
40.9427,25.8297,fire,2023-08-22 11:48:00+00:00,35.70199966430664,24.902000427246094,29.94574737548828,40.75745391845703,17.974061965942383,26.21563148498535,0.0,34.10200119018555,25.052000045776367,29.283248901367188,0.11400000005960464,0.11550001055002213,26.758922576904297,0.0
38.2549,22.8094,not fire,2023-08-04 08:47:00+00:00,35.74500274658203,22.594999313354492,28.892915725708008,70.43733978271484,22.45464515686035,47.43400573730469,0.0,35.74500274658203,24.295000076293945,29.799169540405273,0.16599999368190765,0.16970832645893097,11.01388168334961,0.0
36.0605,27.8469,fire,2023-07-25 19:02:00+00:00,37.38949966430664,26.039499282836914,30.73741912841797,50.24912643432617,17.231233596801758,36.74051284790039,0.0,40.08949661254883,29.18950080871582,34.01658248901367,0.10700000077486038,0.10700002312660217,32.39999771118164,0.0
38.041,23.4105,fire,2023-07-19 12:36:00+00:00,36.92499923706055,26.274999618530273,31.47083854675293,54.3253059387207,26.582475662231445,37.210899353027344,0.0,38.92499923706055,28.924999237060547,33.670833587646484,0.12200000137090683,0.12216666340827942,23.795427322387695,0.0
40.9947,25.8893,fire,2023-08-22 11:48:00+00:00,35.7599983215332,24.90999984741211,29.832916259765625,45.53310012817383,16.459064483642578,27.815704345703125,0.0,35.209999084472656,25.559999465942383,30.01624870300293,0.11400000005960464,0.11412501335144043,31.072816848754883,0.0
40.9736,25.9626,not fire,2023-08-01 19:26:00+00:00,29.33650016784668,18.736499786376953,24.009414672851562,80.62763977050781,36.3908576965332,57.679691314697266,3.0,31.536500930786133,21.33650016784668,25.951086044311523,0.1120000034570694,0.12595835328102112,18.723461151123047,3.0
36.1638,27.9546,fire,2023-07-22 09:14:00+00:00,39.94850158691406,27.098499298095703,33.55058288574219,40.414703369140625,13.511945724487305,29.80706024169922,0.0,47.64849853515625,29.098499298095703,37.40266799926758,0.0949999988079071,0.0950000211596489,26.874910354614258,0.0
38.1456,23.5162,fire,2023-07-18 19:12:00+00:00,33.73299789428711,25.283000946044922,29.170499801635742,54.29969024658203,27.95797348022461,40.61375045776367,0.0,35.382999420166016,27.283000946044922,30.94758415222168,0.14900000393390656,0.1535000056028366,28.822490692138672,0.0
36.043,27.8634,not fire,2023-07-05 20:40:00+00:00,29.2185001373291,20.76849937438965,24.9705867767334,95.18099212646484,49.3372802734375,71.11968231201172,0.0,33.868499755859375,23.118499755859375,28.097665786743164,0.125,0.12920831143856049,17.227420806884766,0.0
38.1681,23.5364,not fire,2023-07-29 08:49:00+00:00,31.172000885009766,21.272001266479492,25.51366424560547,70.63796997070312,29.845233917236328,46.14643478393555,0.0,34.97200012207031,24.422000885009766,29.27824592590332,0.14000000059604645,0.14008337259292603,12.574259757995605,0.0
41.1013,26.196,not fire,2023-08-12 09:02:00+00:00,29.27750015258789,18.327499389648438,23.756668090820312,76.73628997802734,29.032262802124023,49.49360275268555,0.20000000298023224,31.327499389648438,21.327499389648438,26.1420841217041,0.10999999940395355,0.11174997687339783,23.444265365600586,0.20000000298023224
40.8869,25.8382,fire,2023-08-22 00:43:00+00:00,36.72450256347656,27.274499893188477,31.15366554260254,38.37711715698242,14.331358909606934,28.76018524169922,0.0,36.52450180053711,26.92449951171875,31.024497985839844,0.0989999994635582,0.10074997693300247,30.05514907836914,0.0
41.0064,25.9454,not fire,2023-08-01 19:26:00+00:00,29.146499633789062,19.046499252319336,24.03816795349121,89.03067779541016,39.983009338378906,62.59134292602539,2.200000047683716,32.346500396728516,21.646499633789062,26.477752685546875,0.11500000208616257,0.1327500194311142,21.566972732543945,2.200000047683716
37.9301,24.8159,not fire,2023-08-16 19:33:00+00:00,26.8070011138916,22.656999588012695,24.96741485595703,83.97842407226562,65.25858306884766,74.33540344238281,0.6000000238418579,32.20699691772461,23.656999588012695,27.265335083007812,0.10499999672174454,0.10724997520446777,28.082307815551758,0.6000000238418579
38.0797,23.4401,not fire,2023-07-08 11:54:00+00:00,34.96849822998047,23.868501663208008,29.44141960144043,56.386932373046875,26.861515045166016,41.162269592285156,0.0,39.46849822998047,25.368501663208008,32.031002044677734,0.07400000095367432,0.07641664147377014,16.57564353942871,0.0
36.1016,27.9774,fire,2023-07-23 01:04:00+00:00,40.0885009765625,29.688499450683594,34.9010009765625,40.992919921875,15.215245246887207,28.042490005493164,0.0,45.88850021362305,31.438499450683594,37.9926643371582,0.06599999964237213,0.06599999219179153,32.25165939331055,0.0
38.9277,22.0648,not fire,2023-08-12 11:47:00+00:00,28.954999923706055,19.604999542236328,24.0362491607666,86.58149719238281,38.73439025878906,63.868412017822266,0.20000000298023224,31.354999542236328,21.704999923706055,26.159164428710938,0.23999999463558197,0.2568749785423279,8.089993476867676,0.20000000298023224
38.0926,23.6343,fire,2023-08-22 11:47:00+00:00,34.7869987487793,24.687000274658203,30.08074951171875,49.40762710571289,19.150053024291992,32.07841110229492,0.0,37.7869987487793,25.98699951171875,31.293245315551758,0.054999999701976776,0.056999992579221725,30.085317611694336,0.0
36.242,27.9317,fire,2023-07-19 08:50:00+00:00,38.85350036621094,27.00349998474121,32.607669830322266,49.25131607055664,16.591325759887695,33.29166793823242,0.0,44.9535026550293,29.203500747680664,36.24933624267578,0.10400000214576721,0.10400000214576721,14.021525382995605,0.0
40.8775,26.092,not fire,2023-08-11 08:22:00+00:00,29.356000900268555,19.506000518798828,23.697664260864258,67.86536407470703,28.99894905090332,50.965576171875,0.0,31.605998992919922,21.70600128173828,26.151832580566406,0.12600000202655792,0.12937499582767487,19.386592864990234,0.0
36.1877,27.9356,not fire,2023-07-02 09:14:00+00:00,32.48299789428711,22.632999420166016,26.789247512817383,61.00960922241211,22.089092254638672,40.6912727355957,0.0,39.53300094604492,25.03299903869629,30.924665451049805,0.09099999815225601,0.09099999070167542,31.072816848754883,0.0
40.9083,25.8666,fire,2023-08-21 19:26:00+00:00,33.62350082397461,25.32349967956543,29.05683135986328,38.9947624206543,28.085451126098633,32.87343215942383,0.0,32.923500061035156,25.57349967956543,28.84641456604004,0.14000000059604645,0.1432083696126938,25.772077560424805,0.0
36.1095,27.9242,not fire,2023-08-13 08:57:00+00:00,31.701501846313477,21.201499938964844,25.624418258666992,90.07112884521484,37.64616775512695,65.33950805664062,0.0,37.80149841308594,24.151500701904297,29.938997268676758,0.10599999874830246,0.10637497156858444,15.294703483581543,0.0
40.9903,26.129,not fire,2023-08-12 11:48:00+00:00,29.169498443603516,18.469499588012695,23.740333557128906,72.83592987060547,28.51856803894043,46.7790641784668,0.10000000149011612,30.669498443603516,21.269498825073242,25.84033203125,0.11599999666213989,0.11941668391227722,24.7982234954834,0.10000000149011612
36.083,27.8972,fire,2023-07-26 08:41:00+00:00,38.73699951171875,26.23699951171875,32.11199951171875,54.31575393676758,15.081157684326172,34.270530700683594,0.0,42.08700180053711,29.68699836730957,35.23074722290039,0.10599999874830246,0.10599996894598007,18.35999870300293,0.0
38.1032,23.462,fire,2023-07-18 09:46:00+00:00,33.446998596191406,25.597000122070312,28.899080276489258,52.14836502075195,27.881267547607422,40.42107009887695,0.0,35.09700012207031,27.64699935913086,30.896997451782227,0.1509999930858612,0.15533332526683807,28.822490692138672,0.0
41.1639,25.2627,not fire,2023-08-12 09:02:00+00:00,24.83300018310547,15.332999229431152,19.545501708984375,74.87844848632812,33.72220230102539,54.85158157348633,0.0,24.533000946044922,17.38300132751465,20.73091697692871,0.19200000166893005,0.19483332335948944,18.775300979614258,0.0
38.1057,23.7039,not fire,2023-08-12 20:06:00+00:00,26.34600067138672,17.895999908447266,21.635581970214844,85.31639862060547,37.469276428222656,61.80348587036133,1.2000000476837158,29.246000289916992,20.445999145507812,24.331418991088867,0.15199999511241913,0.16045831143856049,26.072052001953125,1.2000000476837158
40.9592,26.0615,not fire,2023-08-12 09:02:00+00:00,29.515501022338867,19.315500259399414,23.9863338470459,74.81468963623047,27.665693283081055,48.14168930053711,0.0,29.765501022338867,21.465499877929688,25.538419723510742,0.12200000137090683,0.12583331763744354,24.795612335205078,0.0
41.1209,26.0695,not fire,2023-08-04 19:50:00+00:00,33.446998596191406,21.94700050354004,27.896997451782227,71.44273376464844,33.23738098144531,48.80195617675781,0.0,33.09700012207031,22.14699935913086,27.632413864135742,0.125,0.1264166533946991,16.51690101623535,0.0
38.1731,22.2268,not fire,2023-07-03 20:57:00+00:00,31.341501235961914,21.541500091552734,26.20816993713379,76.25399017333984,44.88218307495117,62.54050064086914,0.30000001192092896,33.641502380371094,24.44150161743164,28.764421463012695,0.13899999856948853,0.14395835995674133,18.47259521484375,0.30000001192092896
36.0949,27.9392,fire,2023-07-23 01:04:00+00:00,40.93300247192383,28.33300018310547,34.34758377075195,48.48442459106445,16.012929916381836,32.5540885925293,0.0,45.78300094604492,31.033000946044922,37.03925323486328,0.10599999874830246,0.10599996894598007,21.178895950317383,0.0
41.1383,26.1354,fire,2023-08-31 11:32:00+00:00,32.31549835205078,20.515501022338867,26.4217529296875,81.8923568725586,32.50728988647461,57.4666633605957,0.0,33.06549835205078,22.515501022338867,27.765501022338867,0.11100000143051147,0.11100003123283386,20.172853469848633,0.0
38.1603,22.1719,not fire,2023-08-02 20:57:00+00:00,31.729999542236328,22.479999542236328,27.26125144958496,67.93047332763672,33.1563835144043,47.89276123046875,0.5,36.779998779296875,25.030000686645508,30.8174991607666,0.09799999743700027,0.101416677236557,17.33989715576172,0.5
38.2434,22.8708,not fire,2023-08-02 00:44:00+00:00,33.97249984741211,23.172500610351562,27.99541473388672,78.47830963134766,34.91291046142578,57.80633544921875,1.7000000476837158,36.17250061035156,25.97249984741211,30.33500099182129,0.1509999930858612,0.15279167890548706,12.413476943969727,1.7000000476837158
40.9437,25.9921,fire,2023-08-21 08:22:00+00:00,33.7974967956543,22.84749984741211,27.83916473388672,57.424625396728516,27.988676071166992,41.24735641479492,0.0,34.897499084472656,24.497499465942383,29.157913208007812,0.10700000077486038,0.10816669464111328,31.205997467041016,0.0
41.2031,26.1906,not fire,2023-08-21 00:27:00+00:00,34.35499954223633,22.005001068115234,27.01125144958496,68.80393981933594,28.105525970458984,46.704166412353516,0.10000000149011612,34.30500030517578,24.005001068115234,28.569581985473633,0.125,0.1262916624546051,27.792373657226562,0.10000000149011612
40.8873,26.0729,fire,2023-08-20 00:57:00+00:00,33.96200180053711,23.261999130249023,27.714082717895508,61.15419387817383,28.436716079711914,45.3976936340332,0.0,34.11199951171875,25.511999130249023,29.207834243774414,0.1289999932050705,0.1313333511352539,36.075523376464844,0.0
38.1151,20.7472,not fire,2023-08-03 20:31:00+00:00,29.974000930786133,23.57400131225586,26.676084518432617,86.75139617919922,54.65705490112305,68.81575775146484,0.0,37.9739990234375,24.423999786376953,30.986501693725586,0.10499999672174454,0.1054583489894867,13.513193130493164,0.0
38.1772,23.5258,not fire,2023-07-28 08:08:00+00:00,30.647001266479492,22.44700050354004,27.326169967651367,49.62269973754883,25.505603790283203,35.37556076049805,0.0,35.14699935913086,27.297000885009766,30.742830276489258,0.13899999856948853,0.13983331620693207,18.94024085998535,0.0
38.1776,22.1911,not fire,2023-07-13 19:19:00+00:00,35.35200119018555,26.351999282836914,30.81658363342285,51.69065475463867,25.232402801513672,38.43232727050781,0.0,38.70199966430664,26.70199966430664,32.35617446899414,0.13099999725818634,0.13187499344348907,9.08598804473877,0.0
36.0847,27.9166,not fire,2023-08-13 11:11:00+00:00,32.71549987792969,22.215499877929688,26.5488338470459,90.14313507080078,37.925594329833984,65.56566619873047,0.0,38.81549835205078,25.16550064086914,30.961334228515625,0.10599999874830246,0.10599996894598007,15.294703483581543,0.0
39.7561,19.8903,not fire,2023-08-02 20:58:00+00:00,27.636999130249023,19.437000274658203,22.982831954956055,95.43107604980469,40.90828323364258,69.52064514160156,0.0,30.18699836730957,20.23699951171875,24.7828311920166,0.10000000149011612,0.1002083495259285,11.72075080871582,0.0
40.9955,26.0064,fire,2023-08-21 19:26:00+00:00,35.24250030517578,24.49250030517578,29.184167861938477,47.483787536621094,26.330963134765625,36.13288497924805,0.0,35.34250259399414,25.342500686645508,29.888334274291992,0.10899999737739563,0.10933330655097961,31.942771911621094,0.0
40.9472,26.0866,not fire,2023-08-02 11:48:00+00:00,30.780498504638672,20.780498504638672,25.534666061401367,82.17213439941406,40.38801574707031,60.26572036743164,0.0,33.13050079345703,23.030498504638672,27.58466148376465,0.11800000071525574,0.11891666799783707,15.782622337341309,0.0
41.1585,25.2433,not fire,2023-08-01 19:26:00+00:00,25.66550064086914,16.11549949645996,20.921751022338867,87.36875915527344,44.46518325805664,65.21167755126953,0.6000000238418579,25.265501022338867,18.36549949645996,21.790502548217773,0.23899999260902405,0.2462499737739563,15.315873146057129,0.6000000238418579
38.1846,23.4761,not fire,2023-07-07 20:09:00+00:00,31.043498992919922,23.193498611450195,26.9393367767334,56.770057678222656,34.89109802246094,46.88498306274414,0.0,34.593502044677734,22.943498611450195,28.63100242614746,0.09799999743700027,0.10120835155248642,18.73383903503418,0.0
41.0757,26.1662,not fire,2023-08-12 00:43:00+00:00,27.457500457763672,17.00749969482422,21.81791877746582,81.56877136230469,29.92340850830078,55.02256393432617,0.0,27.357500076293945,19.607500076293945,23.44500160217285,0.11900000274181366,0.12158331274986267,24.216522216796875,0.0
36.2218,28.0248,fire,2023-07-24 00:08:00+00:00,40.2864990234375,26.33650016784668,32.490665435791016,55.73975372314453,14.43980598449707,36.18235778808594,0.0,41.98649978637695,27.686500549316406,34.51358413696289,0.10400000214576721,0.10400000214576721,21.40713882446289,0.0
39.765,19.8626,not fire,2023-08-14 00:49:00+00:00,26.31599998474121,17.715999603271484,21.778501510620117,85.5718994140625,35.66328430175781,60.719303131103516,0.0,25.36600112915039,17.215999603271484,21.099336624145508,0.17900000512599945,0.18854165077209473,11.275529861450195,0.0
38.1243,23.5952,not fire,2023-08-13 09:44:00+00:00,24.940500259399414,15.740499496459961,20.552997589111328,90.5174331665039,33.5236930847168,59.158721923828125,0.0,27.29050064086914,18.690500259399414,22.703001022338867,0.1550000011920929,0.15841664373874664,26.525428771972656,0.0
38.1382,23.6729,not fire,2023-08-02 20:06:00+00:00,29.070499420166016,19.52050018310547,23.864248275756836,82.0281753540039,39.401268005371094,59.56898498535156,1.1000001430511475,29.920499801635742,20.97049903869629,25.541336059570312,0.16200000047683716,0.17537502944469452,11.298495292663574,1.1000001430511475
38.1536,23.518,not fire,2023-08-06 20:09:00+00:00,34.3380012512207,20.937999725341797,27.129669189453125,85.36103820800781,29.887619018554688,54.517147064208984,0.0,35.78799819946289,23.538000106811523,29.492172241210938,0.12300000339746475,0.12737496197223663,19.493261337280273,0.0
41.0025,26.1451,fire,2023-08-23 08:05:00+00:00,37.087501525878906,24.6875,30.431251525878906,51.53927993774414,20.93556022644043,32.44485855102539,0.0,37.38750076293945,25.88749885559082,31.13957977294922,0.10899999737739563,0.109499990940094,27.60991096496582,0.0
36.0612,27.8905,not fire,2023-07-15 11:52:00+00:00,40.384498596191406,27.384498596191406,33.790748596191406,49.094200134277344,12.384181022644043,30.77323341369629,0.0,43.83449935913086,28.234498977661133,35.62408447265625,0.10700000077486038,0.10787501186132431,19.171478271484375,0.0
36.0946,27.944,fire,2023-07-23 01:04:00+00:00,40.95899963378906,28.358999252319336,34.37358474731445,48.49131393432617,16.018627166748047,32.56083297729492,0.0,45.808998107910156,31.05900001525879,37.065250396728516,0.10599999874830246,0.10599996894598007,21.178895950317383,0.0
