latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.7637,-7.7875,344.7,4.2,1.9,2023-08-05,1303,Aqua,MODIS,91,61.03,307.4,322.6,D,0
39.7511,-7.8332,340.5,4.3,1.9,2023-08-05,1303,Aqua,MODIS,88,61.03,306.1,261.2,D,0
39.7601,-7.7782,342.5,4.2,1.9,2023-08-05,1303,Aqua,MODIS,89,61.03,306.4,291.3,D,0
39.7883,-7.7401,336.1,4.2,1.9,2023-08-05,1303,Aqua,MODIS,84,61.03,307.5,200.3,D,0
39.7921,-7.7493,332.6,4.2,1.9,2023-08-05,1303,Aqua,MODIS,76,61.03,308.1,162.3,D,0
39.7274,-7.7657,366,4.2,1.9,2023-08-05,1303,Aqua,MODIS,100,61.03,307.5,751.3,D,0
39.7153,-7.8106,361.4,4.3,1.9,2023-08-05,1303,Aqua,MODIS,100,61.03,305.7,653.9,D,0
39.7437,-7.7723,329,4.2,1.9,2023-08-05,1303,Aqua,MODIS,73,61.03,304.2,132.6,D,0
39.7723,-7.7327,321.8,4.2,1.9,2023-08-05,1303,Aqua,MODIS,21,61.03,306.7,63.6,D,0
37.4311,-8.7687,329.7,2.9,1.6,2023-08-05,1440,Aqua,MODIS,47,61.03,306.7,71.1,D,0
37.4449,-8.7657,334.6,2.9,1.6,2023-08-05,1440,Aqua,MODIS,57,61.03,307.5,97.1,D,0
39.6964,-8.6507,375,3.1,1.7,2023-08-05,1441,Aqua,MODIS,100,61.03,309.2,636.3,D,0
39.6814,-8.6578,357.2,3.1,1.7,2023-08-05,1441,Aqua,MODIS,98,61.03,306.3,356.1,D,0
39.6965,-8.6585,377.4,3.1,1.7,2023-08-05,1441,Aqua,MODIS,100,61.03,309.9,689.6,D,0
39.6945,-8.6949,325.6,3.1,1.7,2023-08-05,1441,Aqua,MODIS,64,61.03,306,68.7,D,0
39.7543,-7.8194,342.7,3.5,1.8,2023-08-05,1441,Aqua,MODIS,88,61.03,307.3,206.2,D,0
39.8216,-7.7411,327.4,3.6,1.8,2023-08-05,1441,Aqua,MODIS,53,61.03,311,66.4,D,0
39.8195,-7.7841,326.2,3.5,1.8,2023-08-05,1441,Aqua,MODIS,44,61.03,309,62.1,D,0
39.814,-7.7458,331.6,3.6,1.8,2023-08-05,1441,Aqua,MODIS,77,61.03,310,103.6,D,0
39.8121,-7.7889,326.4,3.5,1.8,2023-08-05,1441,Aqua,MODIS,58,61.03,308.9,66.5,D,0
39.6943,-8.6867,346.4,3.1,1.7,2023-08-05,1441,Aqua,MODIS,91,61.03,306.8,226.3,D,0
39.7247,-7.7742,328.3,3.5,1.8,2023-08-05,1441,Aqua,MODIS,49,61.03,306.8,79.8,D,0
39.6814,-8.65,358.5,3.1,1.7,2023-08-05,1441,Aqua,MODIS,99,61.03,306.3,372.7,D,0
39.6792,-8.6866,323,3.1,1.7,2023-08-05,1441,Aqua,MODIS,39,61.03,305.5,55.6,D,0
39.719,-7.8988,326.5,3.5,1.8,2023-08-05,1441,Aqua,MODIS,66,61.03,308.7,76,D,0
39.7118,-7.8073,329,3.5,1.8,2023-08-05,1441,Aqua,MODIS,61,61.03,307.2,88.7,D,0
39.7297,-7.7663,323,3.5,1.8,2023-08-05,1441,Aqua,MODIS,37,61.03,306.9,47.3,D,0
39.7228,-7.8156,331.8,3.5,1.8,2023-08-05,1441,Aqua,MODIS,61,61.03,308.7,108.1,D,0
39.7276,-7.8078,327.8,3.5,1.8,2023-08-05,1441,Aqua,MODIS,69,61.03,308,83,D,0
39.7232,-7.8915,329.8,3.5,1.8,2023-08-05,1441,Aqua,MODIS,73,61.03,309.2,98.1,D,0
37.421,-8.7317,325.5,2.5,1.5,2023-08-05,2138,Terra,MODIS,100,61.03,294.3,86.4,N,0
37.434,-8.7367,317.4,2.5,1.5,2023-08-05,2138,Terra,MODIS,94,61.03,294.3,56.2,N,0
37.442,-8.7452,306.6,2.5,1.5,2023-08-05,2138,Terra,MODIS,63,61.03,292.1,26.6,N,0
39.7543,-7.7668,320.3,1.9,1.3,2023-08-05,2139,Terra,MODIS,100,61.03,298.6,38.5,N,0
39.737,-7.7566,311.4,1.9,1.3,2023-08-05,2139,Terra,MODIS,54,61.03,297.9,20.2,N,0
39.7529,-7.7393,309.9,1.9,1.3,2023-08-05,2139,Terra,MODIS,79,61.03,296.7,18.9,N,0
39.7489,-7.7594,340.4,1.9,1.3,2023-08-05,2139,Terra,MODIS,100,61.03,301.1,106.1,N,0
39.7263,-7.7813,308.4,1.9,1.3,2023-08-05,2139,Terra,MODIS,71,61.03,296.3,15.2,N,0
39.747,-7.7425,316.5,1.9,1.3,2023-08-05,2139,Terra,MODIS,93,61.03,297.9,31.1,N,0
39.7426,-7.7634,328.5,1.9,1.3,2023-08-05,2139,Terra,MODIS,100,61.03,299.6,61.7,N,0
39.7585,-7.7468,315.4,1.9,1.3,2023-08-05,2139,Terra,MODIS,91,61.03,297.2,28.6,N,0
39.8205,-7.7464,307,1.9,1.3,2023-08-05,2139,Terra,MODIS,70,61.03,296.8,13.7,N,0
39.7008,-8.6433,306.7,2.1,1.4,2023-08-05,2139,Terra,MODIS,69,61.03,293.2,21.6,N,0
39.7399,-7.733,327,1.1,1,2023-08-06,0240,Aqua,MODIS,100,61.03,292.8,28.8,N,0
39.722,-7.7828,302.4,1.1,1.1,2023-08-06,0240,Aqua,MODIS,49,61.03,291.8,5.6,N,0
39.726,-7.7752,304.3,1.1,1.1,2023-08-06,0240,Aqua,MODIS,52,61.03,292.3,6,N,0
39.7523,-7.7559,313.4,1.1,1.1,2023-08-06,0240,Aqua,MODIS,87,61.03,297.3,12.9,N,0
39.7508,-7.7437,326.1,1.1,1,2023-08-06,0240,Aqua,MODIS,100,61.03,296.5,27.4,N,0
39.743,-7.758,310.6,1.1,1.1,2023-08-06,0240,Aqua,MODIS,51,61.03,294.8,9.8,N,0
39.7415,-7.7455,373.8,1.1,1,2023-08-06,0240,Aqua,MODIS,100,61.03,302.3,149.5,N,0
37.4248,-8.729,313.1,1.1,1.1,2023-08-06,0241,Aqua,MODIS,82,61.03,291.9,13.7,N,0
37.4454,-8.7384,304.2,1.1,1.1,2023-08-06,0241,Aqua,MODIS,29,61.03,288.9,7.1,N,0
37.4394,-8.7184,373.1,1.2,1.1,2023-08-06,1116,Terra,MODIS,100,61.03,311,147.4,D,0
37.4321,-8.7341,325.4,1.2,1.1,2023-08-06,1116,Terra,MODIS,12,61.03,313.1,12.2,D,0
37.4416,-8.7313,436.6,1.2,1.1,2023-08-06,1116,Terra,MODIS,100,61.03,320,705.2,D,0
37.4223,-8.703,342.6,1.3,1.1,2023-08-06,1344,Aqua,MODIS,84,61.03,305.4,54.1,D,0
37.435,-8.6916,355.7,1.3,1.1,2023-08-06,1344,Aqua,MODIS,96,61.03,305.8,94,D,0
37.4323,-8.7064,460,1.3,1.1,2023-08-06,1344,Aqua,MODIS,100,61.03,325.6,1272.6,D,0
37.4296,-8.7211,431.4,1.3,1.1,2023-08-06,1344,Aqua,MODIS,100,61.03,325.9,740.2,D,0
37.4268,-8.736,353,1.3,1.1,2023-08-06,1344,Aqua,MODIS,94,61.03,311.6,84.4,D,0
37.4422,-8.7095,362.7,1.3,1.1,2023-08-06,1344,Aqua,MODIS,100,61.03,308.7,119.6,D,0
37.4395,-8.7243,424.7,1.3,1.1,2023-08-06,1344,Aqua,MODIS,100,61.03,326.6,642.1,D,0
37.4368,-8.7391,378.2,1.3,1.1,2023-08-06,1344,Aqua,MODIS,100,61.03,320,201,D,0
41.1676,-8.4379,328,1.1,1.1,2023-08-06,1345,Aqua,MODIS,68,61.03,312.1,12.4,D,2
41.1769,-8.4407,325.9,1.1,1.1,2023-08-06,1345,Aqua,MODIS,56,61.03,312.5,9.3,D,2
41.2346,-8.4237,325.7,1.1,1.1,2023-08-06,1345,Aqua,MODIS,63,61.03,311.5,10.6,D,2
41.2323,-8.4368,331.5,1.1,1.1,2023-08-06,1345,Aqua,MODIS,76,61.03,311.3,18.7,D,0
39.7168,-8.6355,346.9,1.1,1,2023-08-06,2219,Terra,MODIS,100,61.03,299.6,61.3,N,0
39.7275,-8.625,353.2,1.1,1,2023-08-06,2219,Terra,MODIS,100,61.03,299.8,76.2,N,0
39.726,-8.6375,370,1.1,1,2023-08-06,2219,Terra,MODIS,100,61.03,303.9,128.9,N,0
39.7245,-8.6498,314.7,1.1,1,2023-08-06,2219,Terra,MODIS,89,61.03,294.6,13.1,N,0
39.7351,-8.6394,314.2,1.1,1,2023-08-06,2219,Terra,MODIS,88,61.03,296.1,13.1,N,0
39.7443,-8.6412,358.7,1.1,1,2023-08-06,2219,Terra,MODIS,100,61.03,298.5,91.8,N,0
39.7428,-8.6535,311.1,1.1,1,2023-08-06,2219,Terra,MODIS,81,61.03,294.4,10.2,N,0
37.4353,-8.6599,317.1,1,1,2023-08-06,2219,Terra,MODIS,94,61.03,296,12.9,N,0
37.3934,-8.6982,308.6,1,1,2023-08-06,2219,Terra,MODIS,10,61.03,295.4,4.6,N,0
37.4083,-8.6541,308.1,1,1,2023-08-06,2219,Terra,MODIS,68,61.03,295.3,5.6,N,0
37.4068,-8.6657,314.6,1,1,2023-08-06,2219,Terra,MODIS,88,61.03,296.5,10.3,N,0
37.4024,-8.7,356.8,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,302.5,78,N,0
37.401,-8.7115,338.1,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,299.2,38.2,N,0
37.4173,-8.6561,337.5,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,297.6,38.5,N,0
37.4158,-8.6677,366.2,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,304.6,106.4,N,0
37.4129,-8.6905,328.4,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,298.5,23.6,N,0
37.4114,-8.702,386.5,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,309.4,186.8,N,0
37.4099,-8.7135,398.3,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,309.6,251.7,N,0
37.4248,-8.6696,369.6,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,304.2,117.4,N,0
37.4233,-8.6811,327,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,300.8,22.4,N,0
37.4204,-8.704,394.9,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,309.3,230,N,0
37.4189,-8.7154,458.6,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,325.5,868.7,N,0
37.4145,-8.7496,308.5,1,1,2023-08-06,2219,Terra,MODIS,15,61.03,293.6,6.4,N,0
37.4338,-8.6713,357.7,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,301.5,81.5,N,0
37.4323,-8.6828,335.7,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,301.7,34,N,0
37.4413,-8.6846,327.6,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,298,23.4,N,0
37.4399,-8.696,314.6,1,1,2023-08-06,2219,Terra,MODIS,88,61.03,298.3,10,N,0
37.4474,-8.7093,333.6,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,297.9,31.6,N,0
37.4459,-8.7208,328.9,1,1,2023-08-06,2219,Terra,MODIS,100,61.03,297.7,25.5,N,0
37.4444,-8.7322,310,1,1,2023-08-06,2219,Terra,MODIS,36,61.03,295.4,7.1,N,0
39.7183,-8.6231,327.4,1.1,1,2023-08-06,2219,Terra,MODIS,100,61.03,298.4,27.1,N,0
40.6183,-7.6836,326.4,2,1.4,2023-08-07,0321,Aqua,MODIS,100,61.03,292,68.5,N,0
37.4025,-8.6949,315.4,2.1,1.4,2023-08-07,0322,Aqua,MODIS,87,61.03,294.3,34.8,N,0
37.4149,-8.6918,315.2,2.1,1.4,2023-08-07,0322,Aqua,MODIS,69,61.03,295.6,33.5,N,0
37.4346,-8.6613,328.5,2.1,1.4,2023-08-07,0322,Aqua,MODIS,100,61.03,297.5,71.3,N,0
37.4393,-8.6833,319.1,2.1,1.4,2023-08-07,0322,Aqua,MODIS,95,61.03,296.6,42.1,N,0
37.4167,-8.6866,318,2.1,1.4,2023-08-07,0322,Aqua,MODIS,76,61.03,295.6,39.1,N,0
37.4363,-8.656,322,2.1,1.4,2023-08-07,0322,Aqua,MODIS,100,61.03,296.3,51.3,N,0
37.4411,-8.6781,325.2,2.1,1.4,2023-08-07,0322,Aqua,MODIS,100,61.03,297.5,62,N,0
39.7304,-8.6386,311,1.8,1.3,2023-08-07,0322,Aqua,MODIS,82,61.03,294.6,26.2,N,0
37.4417,-8.681,387.3,3.5,1.8,2023-08-07,1019,Terra,MODIS,100,61.03,310.7,1049,D,0
37.4282,-8.7222,333.1,3.5,1.8,2023-08-07,1019,Terra,MODIS,71,61.03,307.5,124.5,D,0
37.4125,-8.7235,345.6,3.5,1.8,2023-08-07,1019,Terra,MODIS,91,61.03,306.3,242.4,D,0
37.4407,-8.7564,330.8,3.5,1.8,2023-08-07,1019,Terra,MODIS,32,61.03,304.3,87.9,D,0
37.3968,-8.725,359.2,3.5,1.8,2023-08-07,1019,Terra,MODIS,99,61.03,307,440,D,0
37.3947,-8.6855,340.9,3.5,1.8,2023-08-07,1019,Terra,MODIS,87,61.03,305.7,200.6,D,0
37.4103,-8.6833,336,3.5,1.8,2023-08-07,1019,Terra,MODIS,82,61.03,306.5,149.4,D,0
37.4387,-8.7159,360.4,3.5,1.8,2023-08-07,1019,Terra,MODIS,100,61.03,308.2,449.5,D,0
37.4367,-8.6749,390.1,3.5,1.8,2023-08-07,1019,Terra,MODIS,100,61.03,310.1,1130,D,0
37.4229,-8.716,334.2,3.5,1.8,2023-08-07,1019,Terra,MODIS,64,61.03,307.3,122.9,D,0
37.4073,-8.7182,374.9,3.5,1.8,2023-08-07,1019,Terra,MODIS,100,61.03,308.8,733.8,D,0
37.4054,-8.6789,341.6,3.5,1.8,2023-08-07,1019,Terra,MODIS,87,61.03,306.3,203.1,D,0
37.3916,-8.7189,332.9,3.5,1.8,2023-08-07,1019,Terra,MODIS,77,61.03,305.3,120.7,D,0
37.4462,-8.7615,336.1,3.5,1.8,2023-08-07,1019,Terra,MODIS,61,61.03,303.6,142.2,D,0
37.444,-8.7222,349.5,3.5,1.8,2023-08-07,1019,Terra,MODIS,93,61.03,306.4,280.5,D,0
37.4161,-8.7439,371.3,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,315.5,220.3,D,0
37.1887,-8.8626,326.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,48,61.03,304.8,28.3,D,0
37.1869,-8.8807,337.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,70,61.03,306.2,58.3,D,0
37.1881,-8.8695,341,1.7,1.3,2023-08-07,1425,Aqua,MODIS,85,61.03,305.4,72,D,0
37.1865,-8.8876,328.4,1.7,1.3,2023-08-07,1425,Aqua,MODIS,46,61.03,305,32.5,D,0
37.1995,-8.8708,374.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,94,61.03,308.3,251.5,D,0
37.1978,-8.8891,426.5,1.7,1.3,2023-08-07,1425,Aqua,MODIS,0,61.03,320.9,926.6,D,0
37.387,-8.6949,328.7,1.7,1.3,2023-08-07,1425,Aqua,MODIS,53,61.03,309.5,26.4,D,0
37.3851,-8.714,374.7,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,313.6,255.9,D,0
37.3833,-8.7325,391.9,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,314.5,418.2,D,0
37.3852,-8.702,344.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,87,61.03,309.8,75.3,D,0
37.3835,-8.7207,376.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,313.2,264.6,D,0
37.3818,-8.7394,347.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,90,61.03,309.6,85.7,D,0
37.4002,-8.6646,388.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,314.7,382.6,D,0
37.3985,-8.6835,390.9,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,318.5,407.4,D,0
37.3967,-8.7028,356,1.7,1.3,2023-08-07,1425,Aqua,MODIS,97,61.03,312.7,123.5,D,0
37.395,-8.7218,375.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,314.5,252.5,D,0
37.3932,-8.7408,382.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,315,314.8,D,0
37.4116,-8.6671,356.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,97,61.03,312.1,129.1,D,0
37.4099,-8.6858,393.3,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,317.5,431.9,D,0
37.4064,-8.7236,339,1.7,1.3,2023-08-07,1425,Aqua,MODIS,77,61.03,310.6,50.8,D,0
37.4047,-8.7425,351.4,1.7,1.3,2023-08-07,1425,Aqua,MODIS,94,61.03,310.8,97.6,D,0
37.4029,-8.7619,345.6,1.7,1.3,2023-08-07,1425,Aqua,MODIS,89,61.03,310.2,77.5,D,0
37.4178,-8.7254,355.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,96,61.03,312.8,116.3,D,0
37.4143,-8.7634,373.3,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,315.8,236.9,D,0
37.4125,-8.7821,332.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,49,61.03,308.3,31.2,D,0
37.4345,-8.6707,356,1.7,1.3,2023-08-07,1425,Aqua,MODIS,97,61.03,313.6,126.2,D,0
37.4328,-8.6895,344.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,87,61.03,313.1,65.3,D,0
37.4276,-8.7455,388,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,313.9,369.8,D,0
37.4258,-8.7646,431,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,325.8,1037.6,D,0
37.424,-8.7837,388.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,87,61.03,313.8,371.8,D,0
37.446,-8.6723,396.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,316.3,469.1,D,0
37.4443,-8.6908,431.3,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,329.6,1053.2,D,0
37.4425,-8.7096,343.4,1.7,1.3,2023-08-07,1425,Aqua,MODIS,82,61.03,313.5,65.3,D,0
37.439,-8.747,348.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,90,61.03,309.7,87.1,D,0
37.4372,-8.766,338.6,1.7,1.3,2023-08-07,1425,Aqua,MODIS,63,61.03,303.2,49.3,D,0
37.4575,-8.6737,334.7,1.7,1.3,2023-08-07,1425,Aqua,MODIS,56,61.03,309.6,37.4,D,0
37.4558,-8.6925,408.2,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,312.8,632.7,D,0
37.454,-8.7113,393.8,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,316.7,438.4,D,0
37.4522,-8.73,346,1.7,1.3,2023-08-07,1425,Aqua,MODIS,84,61.03,313.5,77.9,D,0
37.4504,-8.7489,346.7,1.7,1.3,2023-08-07,1425,Aqua,MODIS,86,61.03,312.3,83.1,D,0
37.4486,-8.7681,333.7,1.7,1.3,2023-08-07,1425,Aqua,MODIS,22,61.03,304.4,37.2,D,0
37.4654,-8.713,384.4,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,308.9,343.3,D,0
37.4636,-8.7319,396.9,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,317.7,479.2,D,0
37.4618,-8.7508,347.6,1.7,1.3,2023-08-07,1425,Aqua,MODIS,90,61.03,309.5,92.3,D,0
37.475,-8.7339,357.6,1.7,1.3,2023-08-07,1425,Aqua,MODIS,98,61.03,304.6,144,D,0
37.4637,-8.6989,341.4,1.7,1.3,2023-08-07,1425,Aqua,MODIS,84,61.03,305.3,63.2,D,0
37.462,-8.7178,376.8,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,313.8,271.4,D,0
37.4603,-8.7368,357.7,1.7,1.3,2023-08-07,1425,Aqua,MODIS,98,61.03,315.3,145.3,D,0
37.4586,-8.7558,331.1,1.7,1.3,2023-08-07,1425,Aqua,MODIS,53,61.03,309.1,40.2,D,0
37.4735,-8.72,372.4,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,305.7,239.4,D,0
37.4718,-8.7387,377.4,1.7,1.3,2023-08-07,1425,Aqua,MODIS,100,61.03,309.5,286,D,0
39.7309,-8.713,336.5,1.8,1.3,2023-08-07,1426,Aqua,MODIS,78,61.03,312.3,47.9,D,0
39.7493,-8.6871,333.1,1.8,1.3,2023-08-07,1426,Aqua,MODIS,71,61.03,316.5,34.8,D,0
41.0551,-8.1383,331.2,2.1,1.4,2023-08-07,1426,Aqua,MODIS,74,61.03,306.1,59.8,D,0
39.7201,-8.7467,343.5,1.8,1.3,2023-08-07,1426,Aqua,MODIS,86,61.03,314.8,77,D,0
39.7219,-8.7259,389.8,1.8,1.3,2023-08-07,1426,Aqua,MODIS,100,61.03,317.5,433.6,D,0
39.7291,-8.7339,362.6,1.8,1.3,2023-08-07,1426,Aqua,MODIS,100,61.03,315.8,183.5,D,0
39.7581,-8.6741,352.6,1.8,1.3,2023-08-07,1426,Aqua,MODIS,95,61.03,316.9,124.1,D,0
39.7563,-8.6951,371.7,1.8,1.3,2023-08-07,1426,Aqua,MODIS,100,61.03,320,255.6,D,0
41.0526,-8.1315,325.7,2.1,1.4,2023-08-07,1426,Aqua,MODIS,61,61.03,305.8,39.9,D,0
37.393,-8.6284,323,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,293.9,157.6,N,0
37.3955,-8.6364,347.5,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,294.8,458.3,N,0
37.381,-8.6751,379.3,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,298.4,1261.8,N,0
37.3689,-8.7217,323.1,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,293.4,157.4,N,0
37.4095,-8.6346,312.6,4.4,1.9,2023-08-07,2122,Terra,MODIS,48,61.03,293.4,73.8,N,0
37.3969,-8.6837,355.9,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,295.5,616.8,N,0
37.3848,-8.7306,358.6,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,295.3,677.8,N,0
37.3725,-8.7784,320.4,4.5,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,290,119.5,N,0
37.4011,-8.7381,319.1,4.4,1.9,2023-08-07,2122,Terra,MODIS,93,61.03,291.7,114.6,N,0
37.389,-8.7853,314.2,4.5,1.9,2023-08-07,2122,Terra,MODIS,57,61.03,290.7,72.3,N,0
39.7538,-8.6815,305.7,3.8,1.8,2023-08-07,2122,Terra,MODIS,65,61.03,294.9,32.9,N,0
37.467,-8.7254,308.9,4.4,1.9,2023-08-07,2122,Terra,MODIS,24,61.03,289.8,64.3,N,0
37.4645,-8.7194,311,4.4,1.9,2023-08-07,2122,Terra,MODIS,44,61.03,290,75.8,N,0
37.3742,-8.7862,318.7,4.5,1.9,2023-08-07,2122,Terra,MODIS,94,61.03,289.6,110.4,N,0
37.3867,-8.7388,353.1,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,294.6,562.8,N,0
37.399,-8.6919,345.3,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,294.7,424.8,N,0
37.3707,-8.7306,324.2,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,293.4,158.6,N,0
37.3831,-8.6836,381.8,4.4,1.9,2023-08-07,2122,Terra,MODIS,100,61.03,298.6,1341.8,N,0
41.373,-8.6783,307.9,3.4,1.7,2023-08-07,2123,Terra,MODIS,73,61.03,296.1,41.5,N,0
41.3825,-8.6402,306,3.3,1.7,2023-08-07,2123,Terra,MODIS,67,61.03,296,33.7,N,0
37.4676,-8.6956,325.6,3.9,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,294.5,155.7,N,0
37.3838,-8.7331,328.4,3.8,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,295.4,174.8,N,0
37.382,-8.7752,311.5,3.8,1.8,2023-08-07,2259,Terra,MODIS,75,61.03,293.6,63.1,N,0
37.4038,-8.6492,307.6,3.9,1.8,2023-08-07,2259,Terra,MODIS,55,61.03,294.2,43.3,N,0
37.402,-8.6903,314.6,3.9,1.8,2023-08-07,2259,Terra,MODIS,86,61.03,294.4,79.2,N,0
37.4002,-8.7332,322,3.8,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,294.2,123.9,N,0
37.3983,-8.7765,323,3.8,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,293.3,134.1,N,0
37.3856,-8.6905,345.7,3.9,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,297.3,365.6,N,0
37.3874,-8.6471,313.6,3.9,1.8,2023-08-07,2259,Terra,MODIS,83,61.03,294.9,72.4,N,0
37.3913,-8.7708,334.8,3.8,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,294.7,235.1,N,0
37.3934,-8.7277,335.9,3.8,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,295.6,239.4,N,0
37.3955,-8.685,337.7,3.9,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,295.8,264.3,N,0
37.3974,-8.6435,309.5,3.9,1.8,2023-08-07,2259,Terra,MODIS,56,61.03,294.5,47.5,N,0
37.3769,-8.7279,314.9,3.8,1.8,2023-08-07,2259,Terra,MODIS,51,61.03,294,73.7,N,0
37.379,-8.6853,333.7,3.9,1.8,2023-08-07,2259,Terra,MODIS,100,61.03,296,221.9,N,0
37.4579,-8.7018,312.8,3.9,1.8,2023-08-07,2300,Terra,MODIS,80,61.03,293.9,71.4,N,0
37.482,-8.7396,326,3.8,1.8,2023-08-07,2300,Terra,MODIS,100,61.03,293.8,158,N,0
37.4743,-8.7035,316.4,3.9,1.8,2023-08-07,2300,Terra,MODIS,91,61.03,293.9,93,N,0
37.4907,-8.7048,314.8,3.9,1.8,2023-08-07,2300,Terra,MODIS,86,61.03,293.1,83.3,N,0
37.4889,-8.7468,335.6,3.8,1.8,2023-08-07,2300,Terra,MODIS,100,61.03,293.5,247.1,N,0
41.378,-8.6877,307.2,4.2,1.9,2023-08-07,2301,Terra,MODIS,52,61.03,295.2,56.5,N,0
41.7129,-8.466,314,1.9,1.4,2023-08-08,0225,Aqua,MODIS,88,61.03,295.3,30.8,N,0
41.3792,-8.6591,304.4,2,1.4,2023-08-08,0225,Aqua,MODIS,60,61.03,294.2,15.6,N,0
41.3915,-8.6577,311.5,2,1.4,2023-08-08,0225,Aqua,MODIS,83,61.03,294.9,28.3,N,0
37.3915,-8.6879,357.8,1.8,1.3,2023-08-08,0226,Aqua,MODIS,100,61.03,296.9,180.3,N,0
37.3855,-8.7494,319.3,1.8,1.3,2023-08-08,0226,Aqua,MODIS,98,61.03,292,38.4,N,0
37.3896,-8.6678,314.1,1.8,1.3,2023-08-08,0226,Aqua,MODIS,80,61.03,286.9,25.3,N,0
37.3934,-8.7079,330.1,1.8,1.3,2023-08-08,0226,Aqua,MODIS,100,61.03,294,61.2,N,0
37.4988,-8.7272,303.1,1.8,1.3,2023-08-08,0226,Aqua,MODIS,17,61.03,291.7,11.6,N,0
37.4871,-8.7289,311.3,1.8,1.3,2023-08-08,0226,Aqua,MODIS,69,61.03,292.6,23.2,N,0
37.4717,-8.6905,308.1,1.8,1.3,2023-08-08,0226,Aqua,MODIS,39,61.03,293.1,17.1,N,0
37.4698,-8.6704,313,1.8,1.3,2023-08-08,0226,Aqua,MODIS,86,61.03,292.1,25.9,N,0
